"Source_File","cv_id","person_ref","entry_mode","official_title","rank","tenure","location_ref","time_ref","event_type","source_book","source_chapter","original_source_sentence","name","originalsource_sentence","source.chapter","originalsource","person_name_cn","person_name","entry_mode_cn","event_type_cn","description"
"历代名画记_M2.2_履历与时空轨迹.csv","cv_8201ba51","meso_赵冬曦","","丽正殿诸学士","","","丽正殿诸","开元","Official_Post","《历代名画记》","卷九 唐朝上","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_e6f2e0a8","meso_赵冬曦","","令独貌诸学士","","","","开元","Official_Post","《历代名画记》","卷九 唐朝上","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_ff7e2696","meso_康子元","","丽正殿诸学士","","","丽正殿诸","开元","Official_Post","《历代名画记》","卷九 唐朝上","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_70e7b5fe","meso_康子元","","令独貌诸学士","","","","开元","Official_Post","《历代名画记》","卷九 唐朝上","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_48fe74ec","meso_侯行果","","丽正殿诸学士","","","丽正殿诸","开元","Official_Post","《历代名画记》","卷九 唐朝上","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_5a0a1e1a","meso_侯行果","","令独貌诸学士","","","","开元","Official_Post","《历代名画记》","卷九 唐朝上","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_6f92530f","meso_韦述","","丽正殿诸学士","","","丽正殿诸","开元","Official_Post","《历代名画记》","卷九 唐朝上","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_cb9aedef","meso_韦述","","令独貌诸学士","","","","开元","Official_Post","《历代名画记》","卷九 唐朝上","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_a8b418d3","meso_敬会真","","丽正殿诸学士","","","丽正殿诸","开元","Official_Post","《历代名画记》","卷九 唐朝上","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_31bf44f3","meso_敬会真","","令独貌诸学士","","","","开元","Official_Post","《历代名画记》","卷九 唐朝上","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_b766e95b","meso_赵玄默","","丽正殿诸学士","","","丽正殿诸","开元","Official_Post","《历代名画记》","卷九 唐朝上","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_2ea931df","meso_赵玄默","","令独貌诸学士","","","","开元","Official_Post","《历代名画记》","卷九 唐朝上","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_b05fd382","meso_东方颢","","丽正殿诸学士","","","丽正殿诸","开元","Official_Post","《历代名画记》","卷九 唐朝上","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_24922652","meso_东方颢","","令独貌诸学士","","","","开元","Official_Post","《历代名画记》","卷九 唐朝上","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","","","","",""
